,txt
158,"어디에 있습니까?이것은 서울 중부 지방 검사의 중앙 검찰이며 김씨와 동일하게 권장되었습니다.은행 계좌에 두 개의 은행 계좌가 발견되며 일정이 아니지만 피해자 나 가해자가 아닌 사람으로 연락을 받았습니다.이를 가장 중요한 자료로 사용할 것입니다.녹음에서 동일합니까?예, 제가 들어갈 것입니다. 8 월 7 일에 Nonghyup Hana Bank Bank 계정은 Gwangmyeong -si, Gyeonggi -do의 Cheolsan Branch에서 개설됩니다.당신의 동의없이 동정심.당신은 이것을 알고 있습니다.당신은 그것이 무엇을 의미하는지 알고 있습니다.냉동이라는 단어가 무엇인지 아십니까? 비 게이 up의 경우, 나는 당신에게 두 개의 digit 번호의 끝을 말해 줄 것입니다.가까운 아동의 경우 매일 동일합니다. 동기는 동의없이 제공되었으며, 불법 자금이 도면에 입금 될 수 없도록 동결 과정이 정지되어 있음을 알 수 있습니다.계정 번호 나 비밀번호를받지 않아도됩니다."
159,"당신이 전혀 모른다면, 당신은 나를 전혀 모른다. 나는 이것을 Nonghyup과 Hana Bank Bank에서 발견했다.나는 미래에 당신에게 연락을 취했다. 나는 그것을 교체했다. 나는 정보 유출로 인해이 부분을 조사하는 데 익숙한 피해자였다.저는 2014 년 12 월 3 일에있었습니다. 여러분이 횟수가 아니었다면 피해자를 받아야합니다. 180 명 이상의 사람들이 참여합니다.많은 사람들이 금융 가격을 받고 은행 계좌로 판매하고 있습니다. Yonenie의 IP & BJ를 이해합니다.) 예, 유선 연락처는 여가이며 간단한 질문을하겠습니다. 그렇습니다.몇 분 후."
160,"나는 잠시 외출 할 것이다.나는 잠시 외출 할 것입니다. 나는 개인적으로 그 사람이 개인적으로 무엇을, 당신은 개인적으로 Nam Kim Jung -hyun입니까?Kim Jung -Hyun은 무엇입니까? 화요일에, 우리 시설 팀은 Seoul Makgeolli Station에서 Kim Kyung -Hoon이라는 규범을 가진 금융 사기에 8 개의 뺨을 가졌습니다.Nonghyup Bank의 은행 계좌.예, 2013 년 11 월 21 일, 나는 Songpa -Gu의 Seokchon -Dong Branch에 Hana 은행 계좌를 열었지만 그것을 열지 않았습니다. 하루의 날에 서울 마스터리 아빠지점에서 은행. 그것은 그날 아침뿐만 아니라 담요에서도 지연되었고, 요. 매니 사람들은 지금 조사하고 윙윙 거리는 일이지만, 많은 사람들이 건설되어 교통 사고를당한 많은 사람들이그들의 지원의 어려움. 사건의 경우로 인해이 피해를 보는 많은 사람들이 있습니다. 나는 법적으로 처벌을받을 것입니다.기초적인.Nonghyup Bank의 Hana Bank 및 Nonghyup Bank는 Nonghyup Bank 계정이며 그룹으로 분류됩니다.나는 피해를 피하기 위해 조치를 취할 것이다. 예, 예, 내일 녹음 맹세가 있지만 이제 몇 가지 질문을합니다.아버지는 그것을 알고 있습니다. 여자 친구를 할 수없는 좋은 시간입니다.나는 당신의 여자 친구를 확인할 것입니다. 나는 사이트를 지불했기 때문에 도박 사이트입니다. 그래서 도박 사이트와 같습니다. 운전 면허증은 무엇입니까?아뇨, 당신은 그것을 가지고 있지 않습니다. 하루에, 나는 suokchon -dong, songpa -gu에 하나 은행 계좌를 열었습니다."
161,"예, 저는 서울 메트로폴리탄 경찰 기관입니다.저는 경쟁자 Shakai Messenger입니다.확인해야 할 몇 가지가 있습니다. 무엇을하고 있습니까?"
162,또한 법률이 팔리고 다른 사람들이 개인 정보의 유출로 고통 받고 있습니다. 저는 더 많은 은행 계좌를 판매 한 드래곤입니다. 그래서 저는 지난 여름에 보고서가 마지막으로 있다는 것을 알고 있습니다.그것?지역 서울 메트로폴리탄 경찰청
163,"나는 선배입니다.예, 저는 CJ입니다. 저는 몇 가지 자료를 조금이지만 72 세의 나이이지만 여성입니다.웹 사이트, 그것은 유령과 같지 않습니다.우리의 조사 팀은 올해 5 월 29 일에 있습니다."
164,"여보, 당신은 당신을 볼 수 있습니다."
166,"그것은 당신의 것이 아니지만, 나는 이름의 이름과 계정 계정에 대한 확인에 연락했습니다.알고 있다면, 당신은 세 남자를 알고 있지만, 당신은 전혀 모른다. 나는 PC 이름으로 Nonghyup Bank Hana Bank 계정에 연락했다.나는 은행이 없습니다.나는 내가 무엇을했는지 모르겠다."
167,몇 가지 질문을했는데 몇 가지 질문을하겠습니다. 바로 이것을 말할 것입니다.나는 이것을 녹음하고있다.이제 나는 이것을 녹음하고있다. 괜찮아.
168,나는 지금 몇 가지만 물을 수 있습니다.우리는 Kim Chul -min과 6 월 23 일 초에 언급 한 공범을 체포했습니다. 그 과정에서 Shinhan Bank와 Nonghyup Bank는 내 이름으로 발견되어 연락을 취했습니다. 그는 갈 방법이 없다고 말했습니다.Kim Chul -min은 약 한 달 동안 은행 계좌를 불법 은행 계좌로 사용 했으며이 두 가지 불법 자금을 씻었습니다.
169,"예, 잠시 동안 당신과 이야기 할 수 있습니다.나는 yone이 있습니다. 나는 사건의 내용을 확인할 것입니다.알잖아.알잖아."
170,"다시 한 번만 말할 것입니다.1301 서울 중앙 검찰 김민 -히크 조사관. 당신이 제안되었는지 또는 확실하지 않은 경우, 피해자의 2 층으로 가야합니다."
171,"17 일에, 나는 불법 도박 금융 사기에 대해 조금 여지가 없다.-dong, Yeongdeungpo -Gu, Seoul 및 Munrae -dong Shinhan. 그것이 열린 경우, 우리는 그것을 확인했습니다.은행 계좌 체포 당시 방금 3 억 5 천만에서 5 천 6 백만 원을 보냈지 만 불법 도박 자금이 포함되어 있습니다. 세부 정보를 보내 드리겠습니다. 사본을 보내 드리겠습니다. 확인하고 확인하십시오.전화 번호와 통화."
172,"예, 저는 서울 중앙 지방 검사 사무실입니다. 나는 금융 범죄 사기를 체포했지만 당시 목표는 신용 카드 대포 계정 보안 카드의 사이트에서 압수 당했으며 이제는 두 개의 대포 계정에서 발견되었습니다.Nonghyup과 Hana Bank에서 나는 지금 사용하는 공유 권리에 대해 말할 필요가 없지만, 은행 계좌 에이 불법 사이트에서 발견 된 은행 계좌의 이름을주고 있습니다.내가 그에게 전화하기 전 아침. 너무 긴장하지 않으며, 당신은 당신이 아는대로 그것을 모른다.당신이 모른다면, 당신은 모릅니다.날짜와 오프닝 구역을 말할 것입니다. 한 번 보냈습니다. 내가 그것을 입력했습니다. 당신이 지금 은행의 은행의 이름으로 불법 붉은 콩이라는 이름으로, 우리는이 불법적 인 돈을 중단하여이 불법 기금은 이제 김동 -일 이이 취임식을 중단 할 수 있도록 더 많이 이용할 수 있습니다. 우리가 그것을 폐지하기 전에 당신에게 보여줄 수는 있지만, 피해자를 보여 주어야하지만, 원하지 않으면 우리는 타격을 입을 것입니다.그것은 우리 편으로, 당신은 이것에 대해 걱정할 필요가 없습니다. 나는 지금부터 Chilsa -Young 고객의 사례를 조사 할 것입니다.내가 왜 내가 사용하는 금융 부문이 아니라,이 김동 -일 무대의 불법적 인 설명을 고려하고 얼어 붙을 것을 요구하는 이유를 먼저 설명 할 것입니다.3 일 밖에 안됩니다. 첫 번째 냉동을 동결해도 괜찮습니까? 일반 은행 계좌는 어떤 종류의 예금 은행 계좌입니까?은행 계좌가 있습니까? 나는 아빠가 내가해야한다고 말했지만 지금까지 정확히 알지 못합니다."
173,"지금 전화 할 수 있습니다.지금, 당신은 지금 그것에 대해 이야기 할 수 있습니다.건강한 사이트에서도 Hana Bank의 은행 계좌와 Nonghyup Bank Bank는 설명했습니다.모르겠어요."
174,몇 가지 수표가 있으므로 연락을 드릴 것입니다. 등을 옮기거나 등을 잃을 수 있었을 것입니다. 두 번째로 불법적 인 도박 금융이 그 일부입니다.그것의 일부입니다.Kegonyo 사이트입니다. 계정에 대해 알고있는 것을 알고 있습니다. 은행 계좌를 개설하려면 은행에 직접 가야합니다.왜 안 돼
175,신용 카드와 불법 대포 계정을 압류하는 과정에서 우리는 우리의 이름으로 자신을 흡수합니다.
176,"여보, 당신은 당신을 볼 수 있습니다."
177,"안녕하세요, 서울 중앙 검찰청을 볼 수 있습니다.이것은 서울 중앙 검찰청입니다. 무엇이 중요합니까?"
178,"이봐, 나는 높은 범죄 조사였다. 그것은 예가가 아니다.그것은 그렇지 않지만 조사 중 연료와 연료입니다.나는 당신에게 연락했다.그렇습니다. 그들은 거주지에서 9시였습니다. 은행 계좌가 있습니다.예제의 이름으로 사는 계정이 있습니다.이 세 가지 중 3 개는 큰 돈입니다.이제, 당신은 이미 Yeosu 또는 불법 단위에 신청을 받았습니다. 당신이 그것을 모르는지 모르겠으니 번호를 알려주십시오. 그래서 은행 계좌를 만들었는지 확인해야합니다. 직접갔습니다.철수에.나는 그것을 알고 있었다.문이 그다지 많이하지 않는 것은 흔들리는 것입니다.나는 5시에 전혀하지 않을 것입니다. 나는 그것을 사용하고있었습니다.그들은 어떻게 내 계정을 만들었습니까? 교사가 새 이름 계정을 열고 3 개의 상자를 판매하는 것은 학교입니다. 또는 개인 정보가 외부에서 유출되었다고 생각합니다. 의식을 볼 수 있습니다.한국에서 좋은 교체품이라면 이모와 내 세 사람을 교체 할 수 있습니다. 지금 묻지 않으므로 거주 등록 카드 또는 운전 면허증을 복사 한 다음 진행할 수 있습니다.다음 번에 한 일. 불법적 인 불법 학대가 유출 된쪽에 의해 학대당한 것 같습니다. 따라서이 사건은 일반적으로 발생할뿐만 아니라 운영에도 던져졌습니다.아직 체포되지 않았습니다.은행 직원입니다. 노출되었다고 생각합니다. 은행 책이 Sunhee라는 이름으로 열리기 때문에 오전 4시에 많은 돈이 많습니다. 나는 Mapo -Gu에서 만나야합니다."
179,"그런 다음 확인해야 할 상황이 있으므로 연락 드리겠습니다.당신은 간단한 상황 때문에 지금 이야기 할 수 있습니다. 당신은 타미로 옮겨 졌거나 잃어버린 적이 있습니까? 나는 그날 불법 도박 금융입니다.그것은 그것의 일부입니다.이 기사의 일부가 있습니까?그릇이라면 난 그냥 남자 야.나는 단지 남자 일뿐입니다. 당신이 아시다시피, 당신이 큰 기금을 알고 있다면, 당신은이 은행 계좌를 개설하기 위해 은행에 가야합니다. 당신은 그렇지 않습니다.당신은 당신이 서울에 살고 있다고 생각하지 않습니다."
180,"그렇습니다. 우리가 이것을 물었던 이유는 2014 년 9 월 금융 회사의 연단을 체포하고 체포 사이트에서 많은 불법 계좌에 왔기 때문입니다. 2015 년 5 월, Munrae -Dong, Yeongdeungpo라는 이름으로 개설되었습니다.-GU, 2015 년 5 월 서울. 간단히 설명하겠습니다.재무 사기 사건입니다.현재 검찰의 나쁜 직원은 은행 직원에 관여 했습니까, 아니면 저를 양도 했습니까?Ki -Tae가 지금 말하는 것에 대한 질문이나 질문이 있습니까?"
181,"어, 나는 저녁을 먹고 지금이 부분에 대해 묻는 사람입니다. 목록을 보면서 사무실에서 Rosen Citibank라는 이름 중 하나와 Hana Bank의 한 부분이 무엇인지 검색했습니다.대포 계정으로 사용됩니다. 당신은 아무것도 열지 않았습니다.어, 신분증을 잃어 버렸거나 다른 사람에게 이름을 빌려 주었다."
182,"스테이션과 국가 계정은 시장에 새로 개설되었습니다.당신은 부품의 구성원이 아니에요? 예, 나는 당신이 중간에 대한 조사라고 말하고 있습니다."
183,"그렇습니다. 그것은 다르지 않으며 오늘 나 자신과 함께 열린 도둑질 사건이 있습니다. 그래서 나는 당신에게 잠시 연락했습니다.부정 우리는 금융 범죄 사기를 체포하고 사이트에서 많은 양의 신용 카드와 대포 계좌를 압수했지만,이 두 은행 계좌의 개설에 대해 알고 있습니다.아니요, 전혀 모르겠습니다. 전화를 줬지만 서울 중부 지방 검사 서울 센트럴 브랜치가 가능한 곳을 말할 것입니다.여권 개인 정보.나는 그것을 가지고 있지 않다.여기서 연락 드리겠습니다. 여기로 전화하겠습니다. 여기서 전화하겠습니다.예, 제발하십시오."
184,"Kim Hong -sik으로 무엇을 옮겼습니까?팀과 대화 할 수 있습니다.당신은 그것에 대해 말할 수 없습니다. 나는 체포되었습니다.체포 사이트에서 나는 신용 카드와 대포 은행 계좌를 처리했으며, 두 개의 방을위한 두 개의 방에 대해 알고 있으므로 전혀 모릅니다.비고이프를 사용하지 마십시오.4 개의 방을 사용하지 마십시오.한 번 더 방문하지 않았습니다. 많은 신분증이나 라이센스를 많이 갖고 싶습니다.나는 돈이 많지 않습니다."
